plotid_time,status,species,BA_m2_sum,n_trees,mean_dbh_cm,max_dbh_cm,min_dbh_cm,mean_ht2c,mean_ht,mean_ht2d,n_trees_ha,BA_m2_ha
Indy28 prefire ,dead,ABCO,0.311550172660173,5,27.52,36.5,18,,11.02,0.58,20.2343,1.26079993173155
Indy28 prefire ,live,ABCO,0.610383963656778,11,23.3181818181818,46.9,9.1,1.12727272727273,8.61818181818182,0.290909090909091,44.51546,2.47013844716407
Indy28 prefire ,live,ABMA,0.625373287605218,2,63,66.5,59.5,4.75,18.35,0.6,8.09372,2.53079814267805
Indy28 prefire ,live,PIJE,0.221153200247617,2,32.95,50.9,15,5.6,13.1,2.4,8.09372,0.894976039954071
Indy29 prefire ,live,ABCO,0.594538555710234,5,37.76,55.5,28,1.92,15.76,0.28,20.2343,2.40601429956152
Indy29 prefire ,live,PIJE,0.0730616641500476,1,30.5,30.5,30.5,1.6,13.9,0.9,4.04686,0.295670326182262
Indy30 prefire ,live,ABCO,0.255482953969719,9,17.5444444444444,32,10.2,0.433333333333333,8,0.0111111111111111,36.42174,1.0339037471019
Indy31 prefire ,dead,ABCO,0.712989950519347,6,36.7166666666667,57,13.9,,8.98333333333333,0.283333333333333,24.28116,2.88537051115873
Indy31 prefire ,live,ABCO,0.729089042072668,10,27.09,50.6,10.6,0.57,9.44,0.11,40.4686,2.9505212808022
Indy31 prefire ,live,ABMA,0.699925637469394,3,47.5,85.2,26.3,1.4,13.5333333333333,0.666666666666667,12.14058,2.83250106524939
Indy32 prefire ,dead,ABCO,0.0574677799653321,1,27.05,27.05,27.05,,8.8,0,4.04686,0.232564060030504
Indy32 prefire ,live,ABCO,0.97214935329193,22,20.8772727272727,55,8.1,2.83636363636364,8.48636363636364,0.593181818181818,89.03092,3.93415233186298
Indy32 prefire ,live,ABMA,0.371594843999612,6,22.1583333333333,58.2,10.05,2.23333333333333,8.9,0.233333333333333,24.28116,1.50379231038827
Indy33 prefire ,dead,ABCO,0.112220831178881,1,37.8,37.8,37.8,,13.1,0,4.04686,0.454141992864566
Indy33 prefire ,dead,ABMA,0.124722995493382,1,39.85,39.85,39.85,,12.4,0,4.04686,0.50473650154235
Indy33 prefire ,live,ABCO,0.862106627569691,7,32.5071428571429,83.2,10,1.6,9.87142857142857,0.185714285714286,28.32802,3.48882482684668
Indy33 prefire ,live,ABMA,0.259021172695825,4,24.05,50.6,11.2,2.15,7.35,0,16.18744,1.04822242293583
Indy34 prefire ,live,ABCO,0.790687230979308,6,35.325,63.4,12.75,2.45,11.7166666666667,0.416666666666667,24.28116,3.19980052756092
Indy34 prefire ,live,ABMA,0.00502654824574367,1,8,8,8,1.4,2.7,0.2,4.04686,0.0203417370337702
Indy35 prefire ,live,ABCO,0.245944293275257,10,15.76,32.6,7.8,1.38,6.9,0.355,40.4686,0.995302122683908
Indy35 prefire ,live,PICO,0.0884046136215576,1,33.55,33.55,33.55,1.5,12.8,0.2,4.04686,0.357761094680537
Indy36 prefire ,dead,ABCO,0.121303960938572,1,39.3,39.3,39.3,,13.7,0.2,4.04686,0.490900147363871
Indy36 prefire ,dead,PICO,0.423730163134557,5,31.68,43.5,18,,17.04,1.72,20.2343,1.71477664798271
Indy36 prefire ,live,ABCO,0.289211092698659,6,23.55,33.3,8,1.78333333333333,11.4166666666667,0.0666666666666667,24.28116,1.1703968025985
Indy36 prefire ,live,PICO,0.714930669381103,17,20.8,43.1,9.1,4.01176470588235,12.6470588235294,1.2,68.79662,2.89322432869161
Indy36 prefire ,live,PIJE,1.25846546836031,9,38.5555555555556,70.6,16,5.26666666666667,16.9111111111111,1.48888888888889,36.42174,5.09283356528859
Indy36 prefire ,luve,PICO,0.118236981110505,1,38.8,38.8,38.8,3.3,16.4,0.5,4.04686,0.47848850937686
Indy37 prefire ,dead,ABMA,0.00801184666481737,1,10.1,10.1,10.1,,4,0,4.04686,0.0324228217939828
Indy37 prefire ,live,ABCO,0.389951955272701,3,35.1833333333333,59.35,9.4,4.13333333333333,13.6333333333333,0.133333333333333,12.14058,1.57808096971488
Indy37 prefire ,live,ABMA,2.06567865479474,21,33.85,53.5,10.5,5.48571428571429,16.3619047619048,0.376190476190476,84.98406,8.35951232094265
Indy37 prefire ,live,PIJE,0.238827800516713,3,30.0333333333333,39,15.2,3.96666666666667,13,1.31666666666667,12.14058,0.966502672799065
Indy38 prefire ,live,ABCO,0.966477207755874,13,27.5461538461538,61.9,10.4,1.83846153846154,10.8846153846154,0.330769230769231,52.60918,3.91119795297894
Indy38 prefire ,live,ABMA,0.00622113885227119,1,8.9,8.9,8.9,0.6,3.9,0.2,4.04686,0.0251760779757022
Indy39 prefire ,live,ABCO,0.294454607187042,16,14.784375,22,8.5,1.45,6.20625,0.3,64.74976,1.19161657164095
Indy39 prefire ,live,ABMA,0.0579773070238362,4,13.175,18.7,10,1.7,5.3,0.425,16.18744,0.234626044702482
Indy39 prefire ,live,PIJE,0.206239667221944,7,18.8714285714286,27.85,15.2,2.57857142857143,6.92857142857143,0.771428571428571,28.32802,0.834623059693798
Indy40 prefire ,live,ABCO,0.944227663184987,6,42.8333333333333,70.8,31.5,2.15,15.9833333333333,0,24.28116,3.8211571610368
Indy40 prefire ,live,ABMA,0.133316625847737,1,41.2,41.2,41.2,2,16,0.2,4.04686,0.539513720478171
Indy40 prefire ,live,PIJE,0.32873939686429,2,42.1,60,24.2,3.5,11.5,,8.09372,1.33036231559422
lbw1 prefire ,live,CADE,1.39636567788963,8,45.65,59.5,23.6,8.8375,20.6875,3.4,32.37488,5.65089640722443
lbw1 prefire ,live,PSME,0.0374100853189473,2,14.6,19.6,9.6,4,8.5,,8.09372,0.151393377873835
lbw1 prefire ,live,QUKE,1.38664873181208,7,47.5714285714286,71.5,27.2,15.4428571428571,22.8714285714286,,28.32802,5.61157328682102
lbw2 prefire ,dead,CADE,0.0559902496704407,1,26.7,26.7,26.7,,16,3,4.04686,0.22658470178132
lbw2 prefire ,live,ARBMEN,0.0105683176866761,1,11.6,11.6,11.6,2.2,8,2,4.04686,0.0427685021135019
lbw2 prefire ,live,CADE,1.64573038016648,13,38.6538461538462,54.4,17.6,12,20.9230769230769,5.18461538461539,52.60918,6.66004044628054
lbw2 prefire ,live,PILA,0.00541060794764502,1,8.3,8.3,8.3,1.7,4,,4.04686,0.0218959728790067
lbw2 prefire ,live,PIPO,0.344655490645539,2,44.15,59.8,28.5,16,29,,8.09372,1.39477251887381
lbw2 prefire ,live,QUCH,0.029864765163188,1,19.5,19.5,19.5,3,10,,4.04686,0.120858523548299
lbw5 prefire ,live,cade,0.130420273770668,1,40.75,40.75,40.75,2.2,17,0,4.04686,0.527792589111563
lbw5 prefire ,live,CADE,0.70256928768739,6,36.7166666666667,51.2,17,5.58333333333333,15.05,0.283333333333333,24.28116,2.84319954757059
lbw5 prefire ,live,QUKE,0.204282062299676,1,51,51,51,10,21,4,4.04686,0.826700906638068
lbw6 prefire ,live,CADE,0.683777065831779,19,19.5684210526316,49.1,8.9,5.32105263157895,10.7894736842105,1.34210526315789,76.89034,2.76715005663199
lbw6 prefire ,live,QUCH,0.0178756621989259,2,10.6,11.8,9.4,3,8,1.75,8.09372,0.0723403023263454
lbw6 prefire ,live,QUKE,0.574696256510161,5,28.2,78.7,10.5,7.3,13.78,2.18,20.2343,2.32571529262071
lbw7 prefire ,live,CADE,0.909587677188343,14,26.8357142857143,48.7,9.5,11.9071428571429,16.3,,56.65604,3.68097398730642
lbw7 prefire ,live,QUKE,0.853220436399472,5,44.76,65.9,26.3,17.24,24.14,,20.2343,3.45286365524757
lpw3 prefire ,dead,CADE,0.0539128715282544,1,26.2,26.2,26.2,,16,3,4.04686,0.218177843272832
lpw3 prefire ,live,CADE,3.04370533889292,23,38.7739130434783,66.3,18.2,17.0478260869565,23.7391304347826,8.0695652173913,93.07778,12.3174493877522
lpw3 prefire ,live,QUKE,1.31872278625249,2,91.1,100.9,81.3,20.05,25.5,,8.09372,5.33668649477373
lpw4 prefire ,live,CADE,1.01268925029202,8,34.8,67.7,18.3,8.875,19.625,2.625,32.37488,4.09821161943675
lpw4 prefire ,live,QUKE,0.447696588090631,1,75.5,75.5,75.5,17,23,5,4.04686,1.81176541448045
Modoc01 prefire ,dead,ABCO,0.139846426178223,2,27,39.7,14.3,,15.5,3.25,8.09372,0.565938908243603
Modoc01 prefire ,live,ABCO,0.471806740910605,3,43.7,57.1,34.9,3.66666666666667,24.3333333333333,,12.14058,1.90933582752149
Modoc01 prefire ,live,CADE,0.00636172512351933,1,9,9,9,1,4,,4.04686,0.0257450109333654
Modoc01 prefire ,live,PIPO,0.989379418200543,3,59.9,93.6,35,11.6666666666667,32.3333333333333,7.33333333333333,12.14058,4.00387999233905
Modoc02 prefire ,dead,abco,0.0235368121606947,2,12.2,13.2,11.2,,8,1.9,8.09372,0.0952501836606291
Modoc02 prefire ,live,abco,1.92740714828367,31,23.4548387096774,81.4,7.7,6.27741935483871,14.2193548387097,1.44193548387097,125.45266,7.79994689210326
Modoc02 prefire ,live,cade,0.0223335821743698,2,11.7,14,9.4,3,7.4,0.25,8.09372,0.0903808803581703
Modoc02 prefire ,live,pipo,0.508070144910993,7,22.6714285714286,68.9,8.6,8.51428571428571,13.0428571428571,6.34714285714286,28.32802,2.0560887466345
Modoc03 prefire ,dead,"",0.344196032719951,1,66.2,66.2,66.2,,33,,4.04686,1.39291315697306
Modoc03 prefire ,live,ABCO,1.0914921750165,7,42.4428571428571,63.9,22,6.64285714285714,23.5714285714286,2.18571428571429,28.32802,4.41711602338727
Modoc03 prefire ,live,CADE,0.0103868907109313,1,11.5,11.5,11.5,9,34,5,4.04686,0.0420342925424392
Modoc03 prefire ,live,PIPO,0.143307675884315,2,28.15,39.1,17.2,8,21,2.5,8.09372,0.579946101229201
Modoc04 prefire ,dead,abco,0.096827027176291,2,23.1,32.2,14,,10.5,,8.09372,0.391845423198645
Modoc04 prefire ,dead,pipo,0.331830724035422,1,65,65,65,,2.8,,4.04686,1.34287248386999
Modoc04 prefire ,live,abco,0.501439028217428,5,35.24,44.3,25.9,2.76,17.6,0.92,20.2343,2.02925354573198
Modoc04 prefire ,live,cade,0.0120762821603992,1,12.4,12.4,12.4,1.2,6,,4.04686,0.048871023223633
Modoc04 prefire ,live,pipo,0.733517902316067,3,54.4,71,41.2,13.6666666666667,26.6666666666667,5.33333333333333,12.14058,2.9684442581668
Modoc05 prefire ,dead,ABCO,0.0336535259034173,1,20.7,20.7,20.7,,2.3,0.5,4.04686,0.136191107837503
Modoc05 prefire ,dead,PIPO,0.585346255605831,5,36.92,53.1,24,,21.72,8.58,20.2343,2.36881434796101
Modoc05 prefire ,live,ABCO,0.526865508359257,25,15.136,30.4,7.7,4.368,10.308,0.196,101.1715,2.13215095115874
Modoc05 prefire ,live,PILA,0.483981983239593,1,78.5,78.5,78.5,19.6,35,11.4,4.04686,1.95860732869298
Modoc05 prefire ,live,PIPO,1.10492012741611,5,46.44,92.3,22.9,10.1,22.46,5.92,20.2343,4.47145706683514
Modoc06 prefire ,live,abco,0.320877561248681,3,36.6,42,30.5,4.5,23.6666666666667,3.03333333333333,12.14058,1.29854656751484
Modoc06 prefire ,live,pipo,1.80504918300982,4,75.65,81.7,70.5,18.5,37,,16.18744,7.30478133675512
Modoc07 prefire ,live,abco,0.350157204780138,2,44.9,59.5,30.3,1.25,21.5,0.25,8.09372,1.41703718573655
Modoc07 prefire ,live,cade,0.177874619851764,2,33.65,33.9,33.4,2.2,11.25,0.6,8.09372,0.719833684093309
Modoc07 prefire ,live,pipo,0.637545388341552,6,34.1666666666667,50.9,18.5,5.25,16.6666666666667,2.88333333333333,24.28116,2.58005693026389
Modoc08 prefire ,live,abco,0.0934820163983813,1,34.5,34.5,34.5,2,15,1,4.04686,0.378308632881953
Modoc08 prefire ,live,cade,0.0559902496704407,1,26.7,26.7,26.7,1,10,0,4.04686,0.22658470178132
Modoc08 prefire ,live,pipo,0.646336349984459,5,38.7,48.5,15.4,4.4,18.6,,20.2343,2.61563272129811
Modoc09 prefire ,dead,ABCO,0.116415642769587,1,38.5,38.5,38.5,,21,1.5,4.04686,0.47111780809853
Modoc09 prefire ,live,ABCO,0.64291279939021,6,36.5666666666667,41.6,25.8,9.66666666666667,21,0.75,24.28116,2.60177809134027
Modoc09 prefire ,live,PIPO,0.733268145700106,2,68.3,70.1,66.5,13,34,6.25,8.09372,2.96743352810793
Modoc10 prefire ,dead,abco,0.674796037833329,7,31.7571428571429,44.4,8.6,,17.8285714285714,2.88571428571429,28.32802,2.73080509366619
Modoc10 prefire ,dead,pipo,0.235752966707012,2,38.6,41.9,35.3,,21.9,2.65,8.09372,0.954059250847939
Modoc10 prefire ,live,abco,0.157632552986521,1,44.8,44.8,44.8,11.2,23.9,0.2,4.04686,0.637916873379034
Modoc10 prefire ,live,cade,0.0716314540945009,1,30.2,30.2,30.2,7,12,0,4.04686,0.289882466316872
Modoc11 prefire ,dead,PIPO,0.00636172512351933,1,9,9,9,,8,0.5,4.04686,0.0257450109333654
Modoc11 prefire ,live,ABCO,0.289045373686183,3,34.4,41.8,25.8,9,22,0.3,12.14058,1.16972616095566
Modoc11 prefire ,live,PIPO,1.22037758442635,3,61.1666666666667,104.3,12,7.16666666666667,27.3333333333333,3.53333333333333,12.14058,4.93869723131161
Modoc12 prefire ,dead,abco,0.0136847775990371,1,13.2,13.2,13.2,,6.9,0.2,4.04686,0.0553803790744394
Modoc12 prefire ,live,abco,0.479410180530456,4,38.75,44.6,31.2,7.9,26.15,0.9,16.18744,1.94010588318148
Modoc12 prefire ,live,cade,0.36316811075498,1,68,68,68,5.6,28.5,1.3,4.04686,1.4696905006899
Modoc12 prefire ,live,pipo,0.120612810554783,2,26.85,33.7,20,6,19.5,0.8,8.09372,0.488103158521728
Modoc13 prefire ,dead,ABCO,0.00477836242611008,1,7.8,7.8,7.8,,5,3,4.04686,0.0193373637677278
Modoc13 prefire ,live,ABCO,1.19838957744387,9,38.5222222222222,53.1,10.2,7.57777777777778,23.5555555555556,2.07777777777778,36.42174,4.84971484537451
Modoc13 prefire ,live,PIPO,0.292294565888158,2,41.95,52,31.9,16,26.5,4.5,8.09372,1.18287518691015
Modoc14 prefire ,dead,abco,0.0147411381288067,1,13.7,13.7,13.7,,8,1.5,4.04686,0.0596553222479427
Modoc14 prefire ,live,abco,1.31705538595159,6,51.7166666666667,66.7,37.6,9,28.55,0.85,24.28116,5.32993875919206
Modoc14 prefire ,live,pipo,0.0909946604149015,2,22.7,30.7,14.7,3.35,13.5,0.4,8.09372,0.368242651446649
Modoc15 prefire ,live,ABCO,0.127555730319216,1,40.3,40.3,40.3,3.4,19.1,0.7,4.04686,0.516200182799623
Modoc15 prefire ,live,PIPO,0.675890882873105,3,44.7,86.1,19.5,6.46666666666667,20.4333333333333,3.56666666666667,12.14058,2.73523577826385
Modoc16 prefire ,live,cade,0.306796157577128,1,62.5,62.5,62.5,14,21,7,4.04686,1.24156109825258
Modoc16 prefire ,live,pipo,0.333675624321243,2,45.65,52,39.3,6.5,21,1.75,8.09372,1.35033853704066
Modoc17 prefire ,live,CADE,0.734417183213157,1,96.7,96.7,96.7,9,28.4,5,4.04686,2.97208352205799
Modoc17 prefire ,live,PIPO,1.36748108963436,4,47.425,125.1,9.7,5.5,17.6,2.375,16.18744,5.53400452239772
Modoc18 prefire ,dead,"",0.266005718562918,2,41.15,41.5,40.8,,14,,8.09372,1.07648790222353
Modoc18 prefire ,live,cade,1.26162905216247,4,62.15,80,45,4.75,16.75,2.625,16.18744,5.10563614603422
Modoc18 prefire ,live,pipo,0.860435889326604,3,57.9666666666667,80.4,39,5.16666666666667,22,3,12.14058,3.48206358308026
Modoc19 prefire ,live,ABCO,0.0397607820219958,1,22.5,22.5,22.5,3,12.3,0.2,4.04686,0.160906318333534
Modoc19 prefire ,live,CADE,0.319262782624736,5,23.32,49.8,9.2,2.8,10.78,0.28,20.2343,1.29201178449274
Modoc19 prefire ,live,PIPO,1.00440329966817,7,34.8571428571429,92.4,13.8,5.54285714285714,16.8,0.771428571428571,28.32802,4.06467953729514
Modoc20 prefire ,dead,cade,0.0320473866592695,1,20.2,20.2,20.2,,9,0.5,4.04686,0.129691287175931
Modoc20 prefire ,live,cade,0.613153277580917,6,34.5166666666667,45.6,14.4,4.06666666666667,12.3333333333333,0.5,24.28116,2.48134547291111
Modoc20 prefire ,live,pipo,0.26970258771803,1,58.6,58.6,58.6,7,25.1,5,4.04686,1.09144861413259
Modoc21 prefire ,dead,PILA,0.0749906020393518,1,30.9,30.9,30.9,,18.8,0.5,4.04686,0.303476467768971
Modoc21 prefire ,live,PIPO,0.792047344248771,6,40.4666666666667,52.1,32.7,8.68333333333333,24.4333333333333,1.58333333333333,24.28116,3.20530471554658
Modoc22 prefire ,live,abco,0.196349540849362,1,50,50,50,9,29,0.3,4.04686,0.794599102881649
Modoc22 prefire ,live,pipo,0.0580314994971107,2,18.8,22.8,14.8,4.25,11.5,0.5,8.09372,0.234845354054877
Modoc23 prefire ,live,ABCO,0.38484510006475,2,49,56,42,4.25,23.5,0.5,8.09372,1.55741424164803
Modoc23 prefire ,live,PIPO,1.77513022537336,3,78.4,126.6,35.9,9,30,4.66666666666667,12.14058,7.18370350385442
Modoc24 prefire ,live,abco,0.284427232485406,2,42.4,46,38.8,8.5,22.3,0.75,8.09372,1.15103719005589
Modoc24 prefire ,live,pipo,0.743404494396914,6,37.2333333333333,63.5,22.6,7.76666666666667,20.8333333333333,1.26666666666667,24.28116,3.00845391219509
Modoc25 prefire ,live,ABCO,0.059828490494964,1,27.6,27.6,27.6,0.5,,0,4.04686,0.24211752504445
Modoc25 prefire ,live,CADE,0.04752915525616,1,24.6,24.6,24.6,0.3,,0.5,4.04686,0.192343837239944
Modoc25 prefire ,live,PIPO,0.676391966901353,3,48.0333333333333,81.6,30.8,,,,12.14058,2.73726359517441
Modoc25 prefire ,live,PIPOw,0.321699087727595,1,64,64,64,2.5,,0,4.04686,1.30187117016129
Modoc26 prefire ,dead,pipo,0.128189546637078,1,40.4,40.4,40.4,,6,0.6,4.04686,0.518765148703725
Modoc26 prefire ,live,abco,1.06995577197798,6,42.0666666666667,91.1,25.1,3.31666666666667,17.45,0.7,24.28116,4.3299612153868
Modoc26 prefire ,live,cade,0.155383958044715,4,22.025,27,19,1.575,8.15,0,16.18744,0.628817124452834
Modoc27 prefire ,live,ABCO,0.277146591510711,2,41.4,48.5,34.3,0.35,17.5,0,8.09372,1.12157345532104
Modoc27 prefire ,live,PIPO,0.304597042719615,3,35.8333333333333,40,33.5,2.5,16,0.6,12.14058,1.2326615883003
Modoc28 prefire ,live,cade,0.06696618900392,1,29.2,29.2,29.2,2,10,1.2,4.04686,0.271002791632404
RedAnt28 prefire ,dead,QUKE,0.0075429639612691,1,9.8,9.8,9.8,,6.4,0,4.04686,0.0305253191363014
RedAnt28 prefire ,live,PIPO,1.6220571050749,11,42.1409090909091,60.9,19,8.94545454545455,22.3363636363636,0.0363636363636364,44.51546,6.5642380162434
RedAnt28 prefire ,live,QUKE,0.175044830269043,16,11.5625,15,7.9,3.21875,8.34375,0.2625,64.74976,0.708381921822579
RedAnt29 prefire ,live,PIPO,1.38425640900637,8,46.775,53.2,42.1,7.7875,24.75,0.175,32.37488,5.60189189135151
RedAnt29 prefire ,live,PSME,0.115209271190608,1,38.3,38.3,38.3,7.2,24.6,0,4.04686,0.466235791210425
RedAnt30a prefire ,live,PIPO,1.7264498727592,14,39.2678571428571,45.15,28.8,8.42142857142857,22.1785714285714,0,56.65604,6.98670093207428
RedAnt30a prefire ,live,PSME,0.125516836687036,2,27.45,34.2,20.7,1.85,17.15,0,8.09372,0.5079490657153
RedAnt30a prefire ,live,QUKE,0.0276601525185313,2,12.8,16.3,9.3,2.1,8.5,0,8.09372,0.111936764821144
RedAnt38 prefire ,dead,PIPO,0.0128679635091038,1,12.8,12.8,12.8,,2.2,0,4.04686,0.0520748468064518
RedAnt38 prefire ,live,ABCO,0.12781098472232,3,22.1333333333333,31.4,13.7,2.23333333333333,10.8666666666667,0.0333333333333333,12.14058,0.517233161633369
RedAnt38 prefire ,live,PIPO,0.813794233995083,11,29.7,40.05,14.55,5.03636363636364,15.0363636363636,0.327272727272727,44.51546,3.29331133378534
RedAnt38 prefire ,live,PSME,0.23628428856455,4,25.825,36.75,12.5,1.9,14.1,0,16.18744,0.956209436020336
RedAnt39 prefire ,dead,ABCO,0.119152951718568,1,38.95,38.95,38.95,,13.6,7.8,4.04686,0.482195314191803
RedAnt39 prefire ,dead,CADE,0.0226980069221863,1,17,17,17,,4.4,,4.04686,0.0918556562931187
RedAnt39 prefire ,live,ABCO,2.21076466847053,9,47.0777777777778,105.7,15.5,11.0666666666667,24.7888888888889,7.32222222222222,36.42174,8.94665510624665
RedAnt39 prefire ,live,CADE,0.463246686327737,1,76.8,76.8,76.8,18.8,20.5,14.4,4.04686,1.87469448503226
RedAnt39 prefire ,live,PILA,0.722315768311529,1,95.9,95.9,95.9,13.9,25.5,13.9,4.04686,2.92311079014919
RedAnt39 prefire ,live,PIPO,1.29721544294601,2,90.8,94.5,87.1,18.9,41.7,14.1,8.09372,5.24964928744049
RedAnt40 prefire ,dead,ABCO,0.0422732707467043,1,23.2,23.2,23.2,,2.7,,4.04686,0.171074008454008
RedAnt40 prefire ,live,ABCO,3.64007622851836,6,75.7166666666667,120.3,9.5,15.5,32.9,,24.28116,14.7308788861418
RedAnt40 prefire ,live,PSME,1.38453286915988,5,52.16,89.3,24,9.58,28.22,,20.2343,5.60301068688837
RedAnt41 prefire ,dead,ABCO,0.0614126385905367,2,19.75,20.7,18.8,,4.6,,8.09372,0.248528350606499
RedAnt41 prefire ,dead,PSME,0.0468293654925729,2,17.25,18,16.5,,4.2,0.95,8.09372,0.189511886037273
RedAnt41 prefire ,dead,QUKE,0.287060672527277,4,29.575,35.6,21.2,,9.65,,16.18744,1.16169435322374
RedAnt41 prefire ,live,ABCO,1.52699231502773,7,45.3857142857143,77.3,8.2,8.31428571428571,21.8714285714286,,28.32802,6.17952411999312
RedAnt41 prefire ,live,CADE,0.0810530904626167,3,17.3333333333333,22,8,1.9,7.4,0.3,12.14058,0.328010509669545
RedAnt41 prefire ,live,PSME,0.0636753706992847,3,15.4,23.2,9.5,4.6,8.73333333333333,,12.14058,0.257685310668107
RedAnt41 prefire ,live,QUKE,0.0897270277791781,1,33.8,33.8,33.8,1.5,14.5,1.1,4.04686,0.363112719638445
RedAnt42 prefire ,dead,ABCO,0.0525627720853742,2,18.25,19.5,17,,5.4,,8.09372,0.212714179841417
RedAnt42 prefire ,dead,CADE,0.257218683910828,3,31.1666666666667,46.6,22.1,,7.33333333333333,,12.14058,1.04092800317137
RedAnt42 prefire ,dead,PILA,0.253749580223101,3,28.6,47,7.8,,11.3,,12.14058,1.02688902622166
RedAnt42 prefire ,dead,PIPO,0.251645498543359,2,39.55,45.7,33.4,,13.75,8.7,8.09372,1.01837410223518
RedAnt42 prefire ,live,ABCO,1.00109755879843,5,40.7,88.4,8.5,17.4,22.32,11.86,20.2343,4.05130166679903
RedAnt42 prefire ,live,CADE,0.733519473112393,2,68.2,72.5,63.9,20.9,31.35,7.1,8.09372,2.96845061495962
RedAnt42 prefire ,live,PILA,1.54870700344934,3,79.7,98.9,62.7,21.4,31.8333333333333,13.1,12.14058,6.26740042397901
RedAnt42 prefire ,live,PIPO,1.31889086145945,2,91.6,94,89.2,25,40,19.2,8.09372,5.3373666716058
RedAnt42 prefire ,live,PSME,0.390362522162617,1,70.5,70.5,70.5,23.4,38,9.8,4.04686,1.57974247643901
RedAnt43 prefire ,dead,CADE,0.0665083018746593,1,29.1,29.1,29.1,,9.5,0.2,4.04686,0.269149786524484
RedAnt43 prefire ,dead,OTHER,0.197676863745504,3,28.5333333333333,34.7,22.5,,17.3333333333333,11.0333333333333,12.14058,0.799970592817129
RedAnt43 prefire ,live,ABCO,2.29952015872159,9,44.3333333333333,112.8,8,12.3222222222222,20.6111111111111,5.21111111111111,36.42174,9.30583614952403
RedAnt43 prefire ,live,PSME,0.934247608722696,3,54.5,77.4,9.9,15.6666666666667,30,2.2,12.14058,3.78076927783553
RedAnt44 prefire ,dead,ABCO,0.0973218280192314,4,17.25,23.1,14.2,,4.95,,16.18744,0.393847812937907
RedAnt44 prefire ,dead,PIPO,0.517847566647127,1,81.2,81.2,81.2,,36.9,13.4,4.04686,2.09565660356159
RedAnt44 prefire ,live,ABCO,2.06379939333927,18,26.75,102.7,8.6,5.32777777777778,14.0166666666667,,72.84348,8.35190721292897
RedAnt44 prefire ,live,PSME,0.704352141518302,1,94.7,94.7,94.7,17,42,12.4,4.04686,2.85041450742476
RedAnt45 prefire ,dead,CADE,0.00608212337734984,1,8.8,8.8,8.8,,2.6,0.5,4.04686,0.024613501810862
RedAnt45 prefire ,live,CADE,0.744096430178867,13,23.5153846153846,55.8,9.1,5.35384615384615,10.1307692307692,1.29230769230769,52.60918,3.01125407943365
RedAnt45 prefire ,live,PIJE,0.247181295382608,1,56.1,56.1,56.1,14.3,25.4,9.4,4.04686,1.00030809703206
RedAnt45 prefire ,live,PIPO,1.15561208107627,5,51.34,67.4,19.1,10.16,25.02,6.68,20.2343,4.6766003064243
RedAnt45 prefire ,live,PSME,0.00650388219109427,1,9.1,9.1,9.1,2.2,5.7,0.3,4.04686,0.0263203006838518
RedAnt46 prefire ,dead,ABCO,0.0346360590058275,1,21,21,21,8.1,15.8,9.6,4.04686,0.140167281748323
RedAnt46 prefire ,dead,QUKE,0.130414579633983,2,28.15,34.3,22,,12.8,,8.09372,0.52776954573758
RedAnt46 prefire ,live,ABCO,0.07456020384581,4,14.025,24.8,8.2,4.55,7.8,0.45,16.18744,0.301734706535455
RedAnt46 prefire ,live,PSME,0.774712035986263,4,41.8,68.7,14,13.35,26.725,8.075,16.18744,3.13515114995137
